COD_PAR;COD_PAR_INV;TALHAO;MATGEN;PARCELA;LEVANTAMENTO;ANO;IDADE;DAP;DENSIDADE;AREABASAL;ALTURA;ALTURADOMINANTE;VOLUMECOMERCIAL;VOLUMETOTAL;S2;S1;PR;Classe Idade;NMED;SEQMED;NV;VC/VT;
90236-3-03_2;90236-3-03_2_IFC 2012;90236-3-03;Pinus taeda;2;IFC 2012;2012;9,1;21,0;1419,0;2,6;14,8;16,3;338,8;363,6;42,6;68,7;227,4;9,0;2;2;3,9;0,93;
90236-4-03_11;90236-4-03_11_IFC 2010;90236-4-03;Pinus taeda;11;IFC 2010;2010;7,5;19,0;1519,0;2,3;12,1;13,0;223,0;249,2;3,0;35,0;185,1;8,0;2;1;6,1;0,89;
90236-4-03_11;90236-4-03_11_IFC 2012;90236-4-03;Pinus taeda;11;IFC 2012;2012;9,1;20,7;1399,0;2,5;14,7;16,2;329,7;354,7;51,4;61,3;216,9;9,0;2;2;3,9;0,93;
90236-4-03_6;90236-4-03_6_IFC 2010;90236-4-03;Pinus taeda;6;IFC 2010;2010;7,5;19,6;1459,0;2,3;12,4;13,1;223,2;246,7;6,1;12,7;204,5;8,0;2;1;5,9;0,90;
90236-4-03_6;90236-4-03_6_IFC 2012;90236-4-03;Pinus taeda;6;IFC 2012;2012;9,1;20,0;1459,0;2,4;14,7;16,5;311,8;337,2;20,2;59,8;231,7;9,0;2;2;4,3;0,92;
90236-4-03_7;90236-4-03_7_IFC 2010;90236-4-03;Pinus taeda;7;IFC 2010;2010;7,5;19,1;1519,0;2,2;12,2;12,9;219,3;243,6;0,0;17,6;201,8;8,0;3;1;6,2;0,90;
90236-4-03_7;90236-4-03_7_IFC 2012;90236-4-03;Pinus taeda;7;IFC 2012;2012;9,1;20,0;1499,0;2,4;14,6;15,2;314,7;339,9;9,8;64,4;240,5;9,0;3;2;4,4;0,93;
90236-4-03_7;90236-4-03_7_IFC 2013;90236-4-03;Pinus taeda;7;IFC 2013;2013;10,3;20,7;1499,0;2,6;15,5;16,6;340,3;364,4;12,8;60,6;267,0;10,0;3;3;4,1;0,93;
90236-5-03_13;90236-5-03_13_IFC 2010;90236-5-03;Pinus taeda;13;IFC 2010;2010;7,5;20,0;1519,0;2,4;12,5;13,8;243,8;269,3;3,1;27,3;213,4;8,0;3;1;5,6;0,91;
90236-5-03_13;90236-5-03_13_IFC 2012;90236-5-03;Pinus taeda;13;IFC 2012;2012;9,1;21,3;1519,0;2,8;15,1;16,7;377,0;401,6;46,8;76,6;253,6;9,0;3;2;3,8;0,94;
90236-5-03_13;90236-5-03_13_IFC 2013;90236-5-03;Pinus taeda;13;IFC 2013;2013;10,3;22,2;1499,0;3,1;16,1;18,3;410,4;435,7;59,4;76,7;274,3;10,0;3;3;3,4;0,94;
90236-6-03_12;90236-6-03_12_IFC 2010;90236-6-03;Pinus taeda;12;IFC 2010;2010;7,5;18,7;1558,9;2,2;12,0;13,0;212,1;238,3;0,0;17,5;194,6;8,0;2;1;6,5;0,89;
90236-6-03_12;90236-6-03_12_IFC 2013;90236-6-03;Pinus taeda;12;IFC 2013;2013;10,3;21,4;1538,9;2,9;15,7;18,4;382,1;407,2;45,0;77,0;260,1;10,0;2;2;3,8;0,94;
90236-7-03_14;90236-7-03_14_IFC 2010;90236-7-03;Pinus taeda;14;IFC 2010;2010;7,5;18,9;1618,9;2,3;12,2;13,8;229,8;256,4;3,1;14,1;212,6;8,0;3;1;6,3;0,90;
90236-7-03_14;90236-7-03_14_IFC 2012;90236-7-03;Pinus taeda;14;IFC 2012;2012;9,1;20,5;1578,9;2,7;14,8;16,3;358,7;384,8;29,2;71,1;258,5;9,0;3;2;4,1;0,93;
90236-7-03_14;90236-7-03_14_IFC 2013;90236-7-03;Pinus taeda;14;IFC 2013;2013;10,3;21,4;1578,9;3,0;15,8;17,4;396,6;422,2;41,4;74,7;280,4;10,0;3;3;3,7;0,94;
90236-8-03_16;90236-8-03_16_IFC 2012;90236-8-03;Pinus taeda;16;IFC 2012;2012;9,1;20,4;1479,0;2,6;14,8;16,2;337,9;363,2;42,9;77,2;217,7;9,0;2;1;4,1;0,93;
90236-8-03_16;90236-8-03_16_IFC 2013;90236-8-03;Pinus taeda;16;IFC 2013;2013;10,3;21,0;1479,0;2,7;15,7;17,0;359,0;384,1;40,8;77,7;240,6;10,0;2;2;3,9;0,93;
90236-9-03_15;90236-9-03_15_IFC 2012;90236-9-03;Pinus taeda;15;IFC 2012;2012;9,1;19,9;1538,9;2,5;14,6;16,4;324,3;351,6;33,4;53,3;237,5;9,0;2;1;4,4;0,92;
90236-9-03_15;90236-9-03_15_IFC 2013;90236-9-03;Pinus taeda;15;IFC 2013;2013;10,3;20,6;1519,0;2,7;15,6;17,8;345,8;372,1;31,2;64,1;250,5;10,0;2;2;4,1;0,93;
90334-10-97_10;90334-10-97_10_IFC 2010;90334-10-97;Pinus taeda;10;IFC 2010;2010;13,6;22,4;1638,9;3,3;20,6;21,4;586,8;615,6;78,7;124,3;383,8;14,0;2;1;2,7;0,95;
90334-10-97_10;90334-10-97_10_IFC 2013;90334-10-97;Pinus taeda;10;IFC 2013;2013;16,1;23,3;1558,9;3,4;22,2;21,8;653,9;684,8;171,9;134,0;348,1;16,0;2;2;2,3;0,95;
90334-11-97_9;90334-11-97_9_IFC 2010;90334-11-97;Pinus taeda;9;IFC 2010;2010;13,6;21,4;1578,9;3,0;20,6;22,4;520,1;547,7;65,6;94,9;359,6;14,0;3;1;2,9;0,95;
90334-11-97_9;90334-11-97_9_IFC 2013;90334-11-97;Pinus taeda;9;IFC 2013;2013;15,0;22,1;1519,0;3,0;22,1;23,6;567,0;595,2;119,5;112,0;335,5;15,0;3;2;2,6;0,95;
90334-11-97_9;90334-11-97_9_IFC 2013;90334-11-97;Pinus taeda;9;IFC 2013;2013;16,1;22,4;1519,0;3,2;22,3;24,5;595,5;623,8;132,4;124,9;338,3;16,0;3;3;2,4;0,95;
90334-12-97_11;90334-12-97_11_IFC 2010;90334-12-97;Pinus taeda;11;IFC 2010;2010;13,6;22,6;1538,9;3,2;21,1;24,3;574,8;600,6;81,9;125,2;367,7;14,0;3;1;2,6;0,96;
90334-12-97_11;90334-12-97_11_IFC 2013;90334-12-97;Pinus taeda;11;IFC 2013;2013;15,0;23,1;1479,0;3,2;22,7;25,0;622,4;649,6;152,7;138,6;331,1;15,0;3;2;2,3;0,96;
90334-12-97_11;90334-12-97_11_IFC 2013;90334-12-97;Pinus taeda;11;IFC 2013;2013;16,1;23,5;1479,0;3,3;22,9;25,9;654,7;680,5;180,5;146,9;327,2;16,0;3;3;2,2;0,96;
90334-13-97_6;90334-13-97_6_IFC 2010;90334-13-97;Pinus taeda;6;IFC 2010;2010;13,6;22,3;1578,9;3,2;20,9;23,5;574,7;602,3;96,7;110,0;368,0;14,0;2;1;2,6;0,95;
90334-13-97_6;90334-13-97_6_IFC 2013;90334-13-97;Pinus taeda;6;IFC 2013;2013;16,1;22,8;1538,9;3,3;22,6;27,1;643,9;673,6;187,6;121,3;335,0;16,0;2;2;2,3;0,96;
90334-14-97_4;90334-14-97_4_IFC 2013;90334-14-97;Pinus taeda;4;IFC 2013;2013;15,0;24,1;1479,0;3,5;22,5;23,2;681,6;707,5;229,9;148,3;303,4;15,0;2;1;2,1;0,96;
90334-14-97_4;90334-14-97_4_IFC 2013;90334-14-97;Pinus taeda;4;IFC 2013;2013;16,1;24,5;1479,0;3,7;22,7;24,1;714,1;740,3;260,1;150,0;304,0;16,0;2;2;2,0;0,96;
90334-15-97_5;90334-15-97_5_IFC 2010;90334-15-97;Pinus taeda;5;IFC 2010;2010;13,6;23,1;1519,0;3,3;21,0;22,7;596,8;620,5;102,3;133,1;361,3;14,0;3;1;2,4;0,96;
90334-15-97_5;90334-15-97_5_IFC 2013;90334-15-97;Pinus taeda;5;IFC 2013;2013;15,0;23,2;1519,0;3,3;22,5;23,9;642,1;669,9;167,3;140,3;334,5;15,0;3;2;2,3;0,96;
90334-15-97_5;90334-15-97_5_IFC 2013;90334-15-97;Pinus taeda;5;IFC 2013;2013;16,1;23,4;1519,0;3,4;22,6;24,8;663,0;690,0;197,1;141,5;324,4;16,0;3;3;2,2;0,96;
90334-16-97_7;90334-16-97_7_IFC 2010;90334-16-97;Pinus taeda;7;IFC 2010;2010;13,6;23,8;1578,9;3,6;21,5;25,3;679,3;707,5;168,7;144,6;366,1;14,0;2;1;2,2;0,96;
90334-16-97_7;90334-16-97_7_IFC 2013;90334-16-97;Pinus taeda;7;IFC 2013;2013;16,1;24,9;1479,0;3,7;23,3;27,0;757,9;784,0;295,8;140,2;322,0;16,0;2;2;1,9;0,97;
90334-17-97_8;90334-17-97_8_IFC 2010;90334-17-97;Pinus taeda;8;IFC 2010;2010;13,6;21,9;1738,8;3,3;20,8;23,0;591,5;622,1;50,1;109,9;431,5;14,0;2;1;2,8;0,95;
90334-17-97_8;90334-17-97_8_IFC 2013;90334-17-97;Pinus taeda;8;IFC 2013;2013;16,1;22,0;1658,9;3,3;22,3;23,8;607,5;640,1;95,8;132,2;379,5;16,0;2;2;2,6;0,95;
90334-18-97_19;90334-18-97_19_IFC 2010;90334-18-97;Pinus taeda;19;IFC 2010;2010;13,6;22,9;1538,9;3,3;21,0;22,5;594,0;619,5;107,9;126,6;359,5;14,0;3;1;2,5;0,96;
90334-18-97_19;90334-18-97_19_IFC 2013;90334-18-97;Pinus taeda;19;IFC 2013;2013;15,0;23,2;1499,0;3,3;22,5;23,3;639,4;667,2;184,3;127,0;328,2;15,0;3;2;2,2;0,96;
90334-18-97_19;90334-18-97_19_IFC 2013;90334-18-97;Pinus taeda;19;IFC 2013;2013;16,1;23,7;1499,0;3,4;22,7;24,2;670,9;697,8;204,5;135,1;331,4;16,0;3;3;2,1;0,96;
90334-1-97_1;90334-1-97_1_IFC 2010;90334-1-97;Pinus taeda;1;IFC 2010;2010;13,6;23,1;1379,1;3,1;20,8;20,6;541,6;565,5;116,2;119,6;305,8;14,0;3;1;2,4;0,96;
90334-1-97_1;90334-1-97_1_IFC 2013;90334-1-97;Pinus taeda;1;IFC 2013;2013;15,0;23,8;1339,1;3,1;22,2;21,2;587,2;611,0;190,5;115,6;281,0;15,0;3;2;2,2;0,96;
90334-1-97_1;90334-1-97_1_IFC 2013;90334-1-97;Pinus taeda;1;IFC 2013;2013;16,1;24,2;1339,1;3,2;22,5;22,0;616,8;641,5;208,9;126,4;281,6;16,0;3;3;2,1;0,96;
90334-19-97_18;90334-19-97_18_IFC 2013;90334-19-97;Pinus taeda;18;IFC 2013;2013;15,0;22,9;1437,0;3,3;22,3;23,5;590,8;617,9;164,5;112,7;313,6;15,0;2;1;2,3;0,96;
90334-19-97_18;90334-19-97_18_IFC 2013;90334-19-97;Pinus taeda;18;IFC 2013;2013;16,1;23,3;1437,0;3,5;22,5;24,1;621,7;648,0;181,2;118,7;321,8;16,0;2;2;2,2;0,96;
90334-22-97_16;90334-22-97_16_IFC 2010;90334-22-97;Pinus taeda;16;IFC 2010;2010;13,6;24,2;1419,0;3,4;21,4;24,0;634,9;660,5;199,0;129,5;306,4;14,0;3;1;2,1;0,96;
90334-22-97_16;90334-22-97_16_IFC 2013;90334-22-97;Pinus taeda;16;IFC 2013;2013;15,0;25,2;1299,1;3,4;22,9;24,2;665,2;689,8;264,6;131,7;268,9;15,0;3;2;1,9;0,96;
90334-22-97_16;90334-22-97_16_IFC 2013;90334-22-97;Pinus taeda;16;IFC 2013;2013;16,1;25,7;1299,1;3,5;23,1;24,9;698,0;723,1;303,7;126,6;267,7;16,0;3;3;1,8;0,97;
90334-23-97_21;90334-23-97_21_IFC 2010;90334-23-97;Pinus taeda;21;IFC 2010;2010;13,6;22,3;1558,9;3,2;21,0;24,1;571,8;598,6;88,1;127,1;356,6;14,0;3;1;2,6;0,96;
90334-23-97_21;90334-23-97_21_IFC 2013;90334-23-97;Pinus taeda;21;IFC 2013;2013;15,0;22,4;1479,0;3,1;22,5;25,1;582,8;611,9;138,7;124,2;319,9;15,0;3;2;2,4;0,95;
90334-23-97_21;90334-23-97_21_IFC 2013;90334-23-97;Pinus taeda;21;IFC 2013;2013;16,1;22,8;1479,0;3,2;22,6;25,8;608,3;637,6;167,6;117,0;323,8;16,0;3;3;2,3;0,95;
90334-24-97_20;90334-24-97_20_IFC 2010;90334-24-97;Pinus taeda;20;IFC 2010;2010;13,6;22,9;1419,0;3,1;21,0;23,2;546,6;572,3;110,7;127,8;308,1;14,0;2;1;2,5;0,96;
90334-24-97_20;90334-24-97_20_IFC 2013;90334-24-97;Pinus taeda;20;IFC 2013;2013;15,0;22,7;1419,0;3,1;22,3;24,0;582,2;609,8;174,2;123,8;284,2;15,0;2;2;2,3;0,95;
90334-25-97_15;90334-25-97_15_IFC 2010;90334-25-97;Pinus taeda;15;IFC 2010;2010;13,6;21,6;1738,8;3,3;20,8;24,2;586,2;615,9;55,5;121,7;409,0;14,0;3;1;2,8;0,95;
90334-25-97_15;90334-25-97_15_IFC 2013;90334-25-97;Pinus taeda;15;IFC 2013;2013;15,0;22,1;1658,9;3,3;22,4;25,5;629,3;660,7;136,2;115,5;377,6;15,0;3;2;2,5;0,95;
90334-25-97_15;90334-25-97_15_IFC 2013;90334-25-97;Pinus taeda;15;IFC 2013;2013;16,1;22,5;1658,9;3,5;22,7;26,9;667,8;698,4;159,6;137,1;371,0;16,0;3;3;2,4;0,96;
90334-27-97_23;90334-27-97_23_IFC 2010;90334-27-97;Pinus taeda;23;IFC 2010;2010;13,6;22,9;1558,9;3,3;20,8;21,5;590,6;616,4;86,9;133,6;370,2;14,0;3;1;2,5;0,96;
90334-27-97_23;90334-27-97_23_IFC 2013;90334-27-97;Pinus taeda;23;IFC 2013;2013;15,0;23,1;1519,0;3,3;22,3;22,6;625,2;653,5;158,8;131,6;334,9;15,0;3;2;2,3;0,96;
90334-27-97_23;90334-27-97_23_IFC 2013;90334-27-97;Pinus taeda;23;IFC 2013;2013;16,1;23,5;1519,0;3,4;22,5;23,6;660,7;688,4;193,3;137,5;329,9;16,0;3;3;2,2;0,96;
90334-28-97_24;90334-28-97_24_IFC 2010;90334-28-97;Pinus taeda;24;IFC 2010;2010;13,6;23,1;1558,9;3,4;21,1;22,5;608,3;635,4;105,5;124,2;378,7;14,0;3;1;2,5;0,96;
90334-28-97_24;90334-28-97_24_IFC 2013;90334-28-97;Pinus taeda;24;IFC 2013;2013;15,0;23,4;1538,9;3,4;22,6;22,9;659,8;689,5;175,9;143,3;340,6;15,0;3;2;2,2;0,96;
90334-28-97_24;90334-28-97_24_IFC 2013;90334-28-97;Pinus taeda;24;IFC 2013;2013;16,1;23,9;1538,9;3,5;22,7;23,7;694,0;723,3;204,5;146,4;343,1;16,0;3;3;2,1;0,96;
90334-29-97_22;90334-29-97_22_IFC 2010;90334-29-97;Pinus taeda;22;IFC 2010;2010;13,6;22,7;1618,9;3,4;20,8;22,0;603,9;630,6;78,0;150,5;375,5;14,0;2;1;2,6;0,96;
90334-29-97_22;90334-29-97_22_IFC 2013;90334-29-97;Pinus taeda;22;IFC 2013;2013;16,1;23,3;1578,9;3,5;22,3;22,3;668,5;696,0;175,4;145,9;347,3;16,0;2;2;2,3;0,96;
90334-30-97_27;90334-30-97_27_IFC 2010;90334-30-97;Pinus taeda;27;IFC 2010;2010;13,6;24,0;1339,1;3,2;21,3;23,4;573,2;596,5;143,2;125,3;304,7;14,0;3;1;2,2;0,96;
90334-30-97_27;90334-30-97_27_IFC 2013;90334-30-97;Pinus taeda;27;IFC 2013;2013;15,0;24,1;1339,1;3,2;22,8;24,8;623,2;647,0;205,9;133,1;284,2;15,0;3;2;2,1;0,96;
90334-30-97_27;90334-30-97_27_IFC 2013;90334-30-97;Pinus taeda;27;IFC 2013;2013;16,1;24,6;1339,1;3,3;23,0;25,7;654,5;678,6;240,2;126,7;287,6;16,0;3;3;2,0;0,96;
90334-31-97_28;90334-31-97_28_IFC 2010;90334-31-97;Pinus taeda;28;IFC 2010;2010;13,6;22,2;1658,9;3,3;20,7;21,8;580,5;609,7;51,2;128,7;400,5;14,0;3;1;2,7;0,95;
90334-31-97_28;90334-31-97_28_IFC 2013;90334-31-97;Pinus taeda;28;IFC 2013;2013;15,0;22,4;1598,9;3,3;22,0;22,5;608,5;638,2;122,7;123,1;362,7;15,0;3;2;2,5;0,95;
90334-31-97_28;90334-31-97_28_IFC 2013;90334-31-97;Pinus taeda;28;IFC 2013;2013;16,1;22,8;1598,9;3,4;22,2;23,2;637,9;668,6;138,7;145,7;353,6;16,0;3;3;2,4;0,95;
90334-35-97_26;90334-35-97_26_IFC 2010;90334-35-97;Pinus taeda;26;IFC 2010;2010;13,6;22,8;1459,0;3,1;21,0;22,0;546,6;570,1;67,1;130,8;348,7;14,0;3;1;2,6;0,96;
90334-35-97_26;90334-35-97_26_IFC 2013;90334-35-97;Pinus taeda;26;IFC 2013;2013;15,0;23,3;1419,0;3,1;22,4;22,2;593,2;619,8;142,9;122,7;327,6;15,0;3;2;2,3;0,96;
90334-35-97_26;90334-35-97_26_IFC 2013;90334-35-97;Pinus taeda;26;IFC 2013;2013;16,1;23,7;1419,0;3,3;22,6;22,9;623,3;648,1;171,7;125,2;326,5;16,0;3;3;2,2;0,96;
90334-38-97_25;90334-38-97_25_IFC 2010;90334-38-97;Pinus taeda;25;IFC 2010;2010;13,6;23,7;1419,0;3,3;21,1;22,2;591,1;614,3;117,6;138,9;334,7;14,0;3;1;2,3;0,96;
90334-38-97_25;90334-38-97_25_IFC 2013;90334-38-97;Pinus taeda;25;IFC 2013;2013;15,0;24,2;1399,0;3,3;22,7;23,9;646,0;672,4;206,7;132,0;307,4;15,0;3;2;2,1;0,96;
90334-38-97_25;90334-38-97_25_IFC 2013;90334-38-97;Pinus taeda;25;IFC 2013;2013;16,1;24,7;1399,0;3,4;23,0;24,5;685,3;710,9;239,6;136,8;309,0;16,0;3;3;2,0;0,96;
90334-3-97_2;90334-3-97_2_IFC 2010;90334-3-97;Pinus taeda;2;IFC 2010;2010;13,6;23,3;1519,0;3,4;20,8;20,7;598,3;622,7;116,1;127,3;354,9;14,0;3;1;2,4;0,96;
90334-3-97_2;90334-3-97_2_IFC 2013;90334-3-97;Pinus taeda;2;IFC 2013;2013;15,0;23,5;1479,0;3,4;22,3;21,3;638,7;665,8;173,1;141,3;324,3;15,0;3;2;2,2;0,96;
90334-3-97_2;90334-3-97_2_IFC 2013;90334-3-97;Pinus taeda;2;IFC 2013;2013;16,1;23,9;1479,0;3,5;22,5;22,2;664,5;692,2;206,2;147,4;310,9;16,0;3;3;2,1;0,96;
90334-4-97_3;90334-4-97_3_IFC 2010;90334-4-97;Pinus taeda;3;IFC 2010;2010;13,6;20,2;2098,6;3,6;20,2;20,7;607,1;647,9;57,6;95,6;453,9;14,0;3;1;3,2;0,94;
90334-4-97_3;90334-4-97_3_IFC 2013;90334-4-97;Pinus taeda;3;IFC 2013;2013;15,0;20,9;1938,7;3,5;21,7;23,0;644,2;684,1;106,6;117,3;420,3;15,0;3;2;2,8;0,94;
90334-4-97_3;90334-4-97_3_IFC 2013;90334-4-97;Pinus taeda;3;IFC 2013;2013;16,1;21,2;1938,7;3,6;21,9;23,5;673,2;711,3;126,9;130,6;415,7;16,0;3;3;2,7;0,95;
90334-6-97_13;90334-6-97_13_IFC 2010;90334-6-97;Pinus taeda;13;IFC 2010;2010;13,6;22,9;1499,0;3,2;20,5;19,2;560,0;584,8;85,0;125,5;349,5;14,0;3;1;2,6;0,96;
90334-6-97_13;90334-6-97_13_IFC 2013;90334-6-97;Pinus taeda;13;IFC 2013;2013;15,0;23,7;1439,0;3,3;22,2;19,7;621,0;645,4;168,0;133,4;319,7;15,0;3;2;2,2;0,96;
90334-6-97_13;90334-6-97_13_IFC 2013;90334-6-97;Pinus taeda;13;IFC 2013;2013;16,1;24,2;1439,0;3,4;22,3;20,4;649,5;674,5;193,1;144,3;312,2;16,0;3;3;2,1;0,96;
90334-7-97_14;90334-7-97_14_IFC 2010;90334-7-97;Pinus taeda;14;IFC 2010;2010;13,6;21,1;1479,0;2,7;20,4;21,6;469,9;496,3;43,9;85,9;340,0;14,0;3;1;3,0;0,95;
90334-7-97_14;90334-7-97_14_IFC 2013;90334-7-97;Pinus taeda;14;IFC 2013;2013;15,0;22,2;1359,1;2,7;22,2;23,2;514,1;538,2;91,1;118,5;304,5;15,0;3;2;2,5;0,96;
90334-7-97_14;90334-7-97_14_IFC 2013;90334-7-97;Pinus taeda;14;IFC 2013;2013;16,1;22,6;1359,1;2,8;22,4;23,9;540,5;564,8;120,8;110,7;308,9;16,0;3;3;2,4;0,96;
90334-8-97_12;90334-8-97_12_IFC 2010;90334-8-97;Pinus taeda;12;IFC 2010;2010;13,6;21,8;1758,8;3,4;20,5;21,0;588,8;621,7;54,1;127,2;407,5;14,0;2;1;2,8;0,95;
90334-8-97_12;90334-8-97_12_IFC 2013;90334-8-97;Pinus taeda;12;IFC 2013;2013;16,1;22,5;1678,8;3,5;22,2;23,1;652,3;683,8;131,5;154,2;366,7;16,0;2;2;2,5;0,95;
90435-10-05_4;90435-10-05_4_IFC 2013;90435-10-05;Pinus taeda;4;IFC 2013;2013;7,1;19,1;1558,9;2,3;14,4;14,6;281,2;307,9;9,5;35,5;236,2;7,0;2;1;5,1;0,91;
90435-10-05_4;90435-10-05_4_IFC 2013;90435-10-05;Pinus taeda;4;IFC 2013;2013;8,3;20,0;1538,9;2,5;14,9;17,0;322,2;349,8;19,8;72,8;229,6;8,0;2;2;4,4;0,92;
90435-11-05_5;90435-11-05_5_IFC 2013;90435-11-05;Pinus taeda;5;IFC 2013;2013;7,1;17,4;1598,9;2,0;13,9;13,2;223,2;251,3;0,0;13,6;209,6;7,0;2;1;6,4;0,89;
90435-11-05_5;90435-11-05_5_IFC 2013;90435-11-05;Pinus taeda;5;IFC 2013;2013;8,3;18,4;1558,9;2,3;14,4;16,1;265,8;292,6;2,9;43,7;219,2;8,0;2;2;5,3;0,91;
90435-11-05_6;90435-11-05_6_IFC 2013;90435-11-05;Pinus taeda;6;IFC 2013;2013;7,1;17,7;1618,9;2,1;14,0;13,8;238,0;264,5;0,0;19,1;218,8;7,0;2;1;6,1;0,90;
90435-11-05_6;90435-11-05_6_IFC 2013;90435-11-05;Pinus taeda;6;IFC 2013;2013;8,3;18,7;1558,9;2,3;14,4;15,3;271,7;300,1;6,6;41,6;223,5;8,0;2;2;5,2;0,91;
90435-13-05_16;90435-13-05_16_IFC 2013;90435-13-05;Pinus taeda;16;IFC 2013;2013;7,1;19,2;1558,9;2,3;14,3;14,0;282,9;308,3;0,0;41,5;241,4;7,0;2;1;5,1;0,92;
90435-13-05_16;90435-13-05_16_IFC 2013;90435-13-05;Pinus taeda;16;IFC 2013;2013;8,3;20,3;1499,0;2,5;14,8;16,6;317,2;343,0;18,5;59,8;238,8;8,0;2;2;4,4;0,92;
90435-13-05_7;90435-13-05_7_IFC 2013;90435-13-05;Pinus taeda;7;IFC 2013;2013;7,1;19,8;1618,9;2,6;14,5;15,7;325,5;353,3;24,6;55,6;245,3;7,0;2;1;4,6;0,92;
90435-13-05_7;90435-13-05_7_IFC 2013;90435-13-05;Pinus taeda;7;IFC 2013;2013;8,3;20,7;1558,9;2,8;15,1;18,1;367,8;395,2;48,5;81,5;237,9;8,0;2;2;3,9;0,93;
90435-16-05_10;90435-16-05_10_IFC 2013;90435-16-05;Pinus taeda;10;IFC 2013;2013;7,1;18,0;1598,9;2,2;13,9;13,4;248,5;276,7;3,2;36,7;208,6;7,0;2;1;5,8;0,90;
90435-16-05_10;90435-16-05_10_IFC 2013;90435-16-05;Pinus taeda;10;IFC 2013;2013;8,3;18,8;1578,9;2,3;14,5;15,9;293,5;319,3;18,6;53,4;221,4;8,0;2;2;4,9;0,92;
90435-16-05_9;90435-16-05_9_IFC 2013;90435-16-05;Pinus taeda;9;IFC 2013;2013;7,1;17,3;1479,0;1,8;13,7;12,7;199,6;223,8;0,0;2,6;196,9;7,0;2;1;6,6;0,89;
90435-16-05_9;90435-16-05_9_IFC 2013;90435-16-05;Pinus taeda;9;IFC 2013;2013;8,3;18,4;1419,0;2,1;14,2;14,1;234,9;257,4;3,0;14,7;217,2;8,0;2;2;5,5;0,91;
90435-17-05_12;90435-17-05_12_IFC 2013;90435-17-05;Pinus taeda;12;IFC 2013;2013;7,1;18,7;1558,9;2,2;14,1;13,6;258,3;284,4;3,0;26,5;228,8;7,0;2;1;5,5;0,91;
90435-17-05_12;90435-17-05_12_IFC 2013;90435-17-05;Pinus taeda;12;IFC 2013;2013;8,3;19,6;1538,9;2,4;14,7;15,9;298,6;325,2;12,7;56,0;229,9;8,0;2;2;4,7;0,92;
90435-2-05_1;90435-2-05_1_IFC 2013;90435-2-05;Pinus taeda;1;IFC 2013;2013;7,1;19,5;1638,9;2,5;14,3;14,2;306,2;334,5;16,4;50,0;239,8;7,0;2;1;4,9;0,92;
90435-2-05_1;90435-2-05_1_IFC 2013;90435-2-05;Pinus taeda;1;IFC 2013;2013;8,3;20,4;1638,9;2,8;14,8;16,1;355,6;383,8;45,5;67,5;242,6;8,0;2;2;4,3;0,93;
90435-2-05_2;90435-2-05_2_IFC 2013;90435-2-05;Pinus taeda;2;IFC 2013;2013;7,1;19,3;1578,9;2,4;14,3;14,7;291,8;318,5;15,1;36,3;240,4;7,0;2;1;5,0;0,92;
90435-2-05_2;90435-2-05_2_IFC 2013;90435-2-05;Pinus taeda;2;IFC 2013;2013;8,3;20,2;1538,9;2,6;14,8;16,2;325,4;353,2;29,5;67,8;228,0;8,0;2;2;4,4;0,92;
90435-21-05_11;90435-21-05_11_IFC 2013;90435-21-05;Pinus taeda;11;IFC 2013;2013;7,1;18,9;1598,9;2,4;14,4;15,0;284,8;311,4;9,4;35,2;240,2;7,0;2;1;5,1;0,91;
90435-21-05_11;90435-21-05_11_IFC 2013;90435-21-05;Pinus taeda;11;IFC 2013;2013;8,3;20,2;1499,0;2,6;15,1;16,9;329,5;352,7;29,6;67,5;232,5;8,0;2;2;4,2;0,93;
90435-23-04_1;90435-23-04_1_IFC 2011;90435-23-04;Pinus taeda;1;IFC 2011;2011;7,5;17,9;1618,9;2,2;13,6;14,6;228,5;257,4;6,1;9,5;212,9;8,0;2;1;6,3;0,89;
90435-23-04_1;90435-23-04_1_IFC 2014;90435-23-04;Pinus taeda;1;IFC 2014;2014;9,8;20,2;1598,9;2,7;16,4;17,7;382,9;411,1;43,1;67,0;272,8;10,0;2;2;3,9;0,93;
90435-25-04_4;90435-25-04_4_IFC 2011;90435-25-04;Pinus taeda;4;IFC 2011;2011;7,5;16,7;1638,9;1,9;13,4;14,1;193,9;221,5;0,0;2,3;191,6;8,0;2;1;7,4;0,88;
90435-25-04_4;90435-25-04_4_IFC 2014;90435-25-04;Pinus taeda;4;IFC 2014;2014;9,8;18,4;1638,9;2,3;16,0;16,1;295,7;326,7;3,1;32,1;260,6;10,0;2;2;5,0;0,91;
90435-26-05_15;90435-26-05_15_IFC 2013;90435-26-05;Pinus taeda;15;IFC 2013;2013;7,1;16,5;1658,9;1,9;13,7;13,9;213,1;241,8;0,0;16,8;196,4;7,0;2;1;6,9;0,88;
90435-26-05_15;90435-26-05_15_IFC 2013;90435-26-05;Pinus taeda;15;IFC 2013;2013;8,3;17,3;1618,9;2,1;14,2;16,3;244,4;272,8;6,5;36,3;201,6;8,0;2;2;5,9;0,90;
90435-26-05_22;90435-26-05_22_IFC 2013;90435-26-05;Pinus taeda;22;IFC 2013;2013;7,2;18,6;1479,0;2,1;14,3;14,6;256,0;281,6;12,4;38,7;204,8;7,0;2;1;5,3;0,91;
